行政區,縣市,鄉鎮市,建物區段門牌,交易標的,土地坪數,交易年月日,交易年,建築完成年月,完成年,屋齡,型態,主要用途,主要建材,面積坪數,管理,房價,單價元平方公尺,車位類別,車位,車位移轉總面積平方公尺,車位總價元,備註
宜蘭縣羅東鎮,宜蘭縣,羅東鎮,羅東鎮北成路二段107巷31~60號,房地(土地+建物),25.08935,1080622,108,821202,82,26,透天厝,住家用,鋼筋混凝土造,60.61495,無,7800000,38926,,無車位,0,0,含增建或未登記建物。;
宜蘭縣羅東鎮,宜蘭縣,羅東鎮,羅東鎮西安街169巷1~30號,房地(土地+建物),30.827775,1080611,108,1030922,103,5,透天厝,住家用,鋼筋混凝土造,62.7022,無,9000000,43420,,無車位,0,0,
宜蘭縣羅東鎮,宜蘭縣,羅東鎮,羅東鎮西安街169巷1~30號,房地(土地+建物),30.718875,1080611,108,1030922,103,5,透天厝,見其他登記事項,鋼筋混凝土造,63.76095,無,9000000,42699,,無車位,0,0,
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮城東路151~180號,房地(土地+建物),6.3646,1080620,108,1060703,106,2,套房,見其他登記事項,見其他登記事項,15.109875,無,2480000,49650,,無車位,0,0,
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮中山路一段228巷1~30號,房地(土地+建物),29.617775,1080704,108,630501,63,45,透天厝,住家用,鋼筋混凝土加強磚造,27.225,無,2500000,27778,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮永愛路20巷1~30號,房地(土地+建物),12.381325,1080621,108,1060817,106,2,公寓,見其他登記事項,見其他登記事項,29.133775,無,3680000,38210,,無車位,0,0,
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮育英路44巷1~30號,房地(土地+建物),39.164675,1080615,108,690325,69,39,透天厝,住家用,鋼筋混凝土加強磚造,34.79355,無,3800000,33038,,無車位,0,0,含增建或未登記建物。;
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮光明路1~30號,房地(土地+建物),25.304125,1080625,108,660110,66,42,透天厝,住家用,鋼筋混凝土加強磚造,50.094,無,3200000,19324,,無車位,0,0,
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮馬賽路375巷11弄1~30號,房地(土地+建物),27.1403,1080702,108,1080509,108,0.5,透天厝,住家用,見其他登記事項,50.11215,無,6600000,39841,,無車位,0,0,
宜蘭縣蘇澳鎮,宜蘭縣,蘇澳鎮,蘇澳鎮中興一巷31~60號,房地(土地+建物),23.595,1080715,108,1040922,104,4,透天厝,見其他登記事項,鋼筋混凝土造,50.9652,無,5350000,31755,,無車位,0,0,
花蓮縣玉里鎮,花蓮縣,玉里鎮,玉里鎮和平路61~90號,房地(土地+建物),22.385,1080704,108,730611,73,35,透天厝,住商用,鋼筋混凝土造,47.47435,無,10000000,63719,,無車位,0,0,
花蓮縣光復鄉,花蓮縣,光復鄉,光復鄉富愛街1~30號,房地(土地+建物),66.43505,1080612,108,740803,74,34,透天厝,住家用,鋼筋混凝土加強磚造,47.7587,無,1037580,6572,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉仁和村中正路二段186巷1~30號,房地(土地+建物)+車位,8.745275,1080513,108,1080326,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,35.437875,有,5800000,49509,一樓平面,有車位,14.68,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉南昌路91~120號,房地(土地+建物),4.3076,1080601,108,850920,85,23,套房,住家用,鋼筋混凝土造,15.418425,無,2100000,41201,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉仁和村中正路二段186巷1~30號,房地(土地+建物),6.688275,1080513,108,1080326,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,23.40745,有,3900000,50401,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉仁和村中正路二段186巷1~30號,房地(土地+建物),8.62125,1080506,108,1080326,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,30.5888,有,5260000,52017,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉吉祥七街31~60號,房地(土地+建物),26.9225,1080606,108,671110,67,41,透天厝,住家用,鋼筋混凝土加強磚造,32.39775,無,6000000,56022,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉明仁一街107巷1~30號,房地(土地+建物),27.225,1080615,108,800628,80,28,透天厝,住家用,鋼筋混凝土造,33.308275,無,6600000,59940,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉太昌路121~150號,房地(土地+建物),25.1075,1080621,108,661201,66,42,透天厝,住家用,鋼筋混凝土加強磚造,34.348875,無,5300000,46675,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉明仁二街202巷1~30號,房地(土地+建物),31.7625,1080604,108,660811,66,42,透天厝,住家用,鋼筋混凝土加強磚造,35.08395,無,4850000,41818,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉南昌路61~90號,房地(土地+建物),6.361575,1080617,108,840222,84,24,華廈,住家用,鋼筋混凝土造,38.468925,無,4000000,31454,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉全民街91~120號,房地(土地+建物),16.4197,1080620,108,880414,88,20,華廈,住家用,鋼筋混凝土造,42.389325,無,4000000,28545,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉中山路一段211~240號,房地(土地+建物),4.836975,1080623,108,850216,85,23,住宅大樓,住家用,鋼筋混凝土造,45.82875,有,6800000,44884,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉慶豐五街151~180號,房地(土地+建物),30.855,1080628,108,880813,88,20,透天厝,住家用,鋼筋混凝土造,61.307675,無,9380000,46282,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉慶豐一街1~30號,房地(土地+建物),29.04,1080622,108,1010426,101,7,透天厝,住家用,鋼筋混凝土造,63.09545,無,11400000,54655,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉海岸路211~240號,房地(土地+建物),32.67,1080610,108,1041008,104,4,透天厝,住家用,鋼筋混凝土造,69.89565,無,13500000,58426,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉南濱路一段481~510號,房地(土地+建物),47.9523,1080702,108,1020116,102,6,透天厝,住家用,鋼筋混凝土造,72.022225,無,15200000,63841,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉文化七街61~90號,房地(土地+建物),26.015,1080613,108,800930,80,28,透天厝,住商用,鋼筋混凝土造,72.26725,無,8800000,36835,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉東里十五街31~60號,房地(土地+建物),34.485,1080607,108,1041209,104,4,透天厝,住家用,鋼筋混凝土造,75.2741,無,13500000,54252,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉福興二街1~30號,房地(土地+建物),49.61,1080618,108,1020118,102,6,透天厝,住家用,鋼筋混凝土造,79.735975,無,13000000,49319,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉海岸路645巷42弄1~30號,房地(土地+建物),40.2325,1080626,108,920516,92,16,透天厝,住家用,鋼筋混凝土造,83.04835,無,10800000,39339,,無車位,0,0,
花蓮縣吉安鄉,花蓮縣,吉安鄉,吉安鄉永安二街1~30號,房地(土地+建物),42.955,1080708,108,1050630,105,3,透天厝,住家用,鋼筋混凝土造,127.2557,無,17600000,41837,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物)+車位,3.0492,1080624,108,1080325,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,20.742425,無,3600000,52501,一樓平面,有車位,16.69,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市建安街12巷1~30號,房地(土地+建物)+車位,13.2616,1080615,108,1070416,107,1,華廈,見其他登記事項,鋼筋混凝土造,38.898475,有,6580000,51170,坡道平面,有車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國盛二街91~120號,房地(土地+建物),2.392775,1080612,108,811209,81,27,套房,住家用,鋼筋混凝土造,8.249175,有,1120000,41071,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國民七街31~60號,房地(土地+建物),0.807675,1080709,108,831115,83,25,套房,住家用,鋼筋混凝土造,8.6636,有,860000,30028,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國民七街31~60號,房地(土地+建物),0.8591,1080630,108,831115,83,25,套房,住家用,鋼筋混凝土造,9.2081,有,1380000,45335,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市中正路125巷1~30號,房地(土地+建物),13.915,1080614,108,620524,62,46,透天厝,住家用,鋼筋混凝土加強磚造,9.689075,無,4000000,124883,,無車位,0,0,含未保存建物
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國民八街61~90號,房地(土地+建物),2.610575,1080626,108,781104,78,30,套房,住家用,鋼筋混凝土造,10.802275,無,1360000,38085,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市中央路三段721~750號,房地(土地+建物),1.703075,1080702,108,840819,84,24,住宅大樓,住家用,鋼筋混凝土造,12.11815,有,1450000,36196,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國民七街31~60號,房地(土地+建物),1.1616,1080629,108,831115,83,25,套房,住家用,鋼筋混凝土造,12.25125,有,1300000,32099,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市成功街31~60號,房地(土地+建物),4.582875,1080620,108,1070322,107,1,套房,見其他登記事項,鋼筋混凝土造,13.5883,有,2550000,56768,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物),3.0492,1080624,108,1080325,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,16.53465,無,3000000,54885,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物),3.0492,1080624,108,1080325,108,0.5,套房,見其他登記事項,鋼筋混凝土造,16.53465,無,3300000,60373,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物),3.0492,1080624,108,1080325,108,0.5,套房,見其他登記事項,鋼筋混凝土造,16.53465,無,3050000,55799,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物),3.0492,1080624,108,1080325,108,0.5,套房,見其他登記事項,鋼筋混凝土造,16.53465,無,3000000,54885,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市上海街61~90號,房地(土地+建物),3.0492,1080624,108,1080325,108,0.5,華廈,見其他登記事項,鋼筋混凝土造,16.53465,無,3380000,61837,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市南京街181~210號,房地(土地+建物),2.53495,1080628,108,761117,76,32,套房,住家用,鋼筋混凝土造,16.7706,無,2850000,51407,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國盛一街181~210號,房地(土地+建物),2.4442,1080617,108,770208,77,31,華廈,商業用,鋼筋混凝土造,17.354425,無,3000000,52292,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國盛一街181~210號,房地(土地+建物),3.1702,1080625,108,770208,77,31,套房,住家用,鋼筋混凝土造,18.019925,無,2450000,41128,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國民十一街11巷1~30號,房地(土地+建物),6.621725,1080621,108,810128,81,27,套房,住家用,鋼筋混凝土造,19.34185,無,2600000,40663,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國聯三路31~60號,房地(土地+建物),2.03885,1080606,108,820111,82,26,華廈,住家用,鋼筋混凝土造,20.264475,有,3650000,54486,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國盛八街31~60號,房地(土地+建物),5.647675,1080614,108,811117,81,27,華廈,住家用,鋼筋混凝土造,21.7316,有,3400000,47327,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國盛六街31~60號,房地(土地+建物),6.4251,1080628,108,830414,83,25,華廈,住家用,鋼筋混凝土造,21.843525,無,3450000,47777,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市南京街181~210號,房地(土地+建物),3.63605,1080606,108,1070427,107,1,住宅大樓,見其他登記事項,鋼筋混凝土造,21.8647,有,5450000,75401,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市福光街359巷1~30號,房地(土地+建物),23.93985,1080628,108,701012,70,38,透天厝,住家用,鋼筋混凝土加強磚造,24.64165,無,6100000,74883,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市中山路一段318巷1~30號,房地(土地+建物),268.713775,1080605,108,570820,57,51,透天厝,住家用,鋼筋混凝土造,30.0564,無,31000000,311997,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市明心街1~30號,房地(土地+建物),5.60835,1080627,108,860106,86,22,華廈,住家用,鋼筋混凝土造,30.80055,有,4500000,44196,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國興二街121~150號,房地(土地+建物),8.4942,1080623,108,830708,83,25,華廈,住家用,鋼筋混凝土造,33.392975,有,5520000,50005,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市建安街12巷1~30號,房地(土地+建物),12.677775,1080701,108,1070416,107,1,華廈,見其他登記事項,鋼筋混凝土造,37.90325,無,6750000,53871,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市建安街12巷1~30號,房地(土地+建物),13.2616,1080701,108,1070416,107,1,華廈,見其他登記事項,鋼筋混凝土造,38.898475,有,7020000,54592,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市中美三街21巷1~30號,房地(土地+建物),15.000975,1080613,108,871009,87,21,華廈,住家用,鋼筋混凝土造,44.00165,有,6100000,41933,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市富國路31~60號,房地(土地+建物),38.4175,1080625,108,740916,74,34,透天厝,住商用,鋼筋混凝土造,65.64855,無,18510000,85292,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市建德街31~60號,房地(土地+建物),41.14,1080618,108,970521,97,11,透天厝,住家用,鋼筋混凝土造,71.1117,無,15000000,63808,,無車位,0,0,
花蓮縣花蓮市,花蓮縣,花蓮市,花蓮市國風街31~60號,房地(土地+建物),53.24,1080627,108,950824,95,13,透天厝,見其他登記事項,鋼筋混凝土造,122.3794,無,20350000,50302,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉康樂一街22巷1~30號,房地(土地+建物),22.993025,1080618,108,750224,75,33,透天厝,住家用,鋼筋混凝土加強磚造,23.6313,無,3800000,48643,,無車位,0,0,含增建或未登記建物。;
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉華陽街4巷1~30號,房地(土地+建物),24.596275,1080621,108,720311,72,36,透天厝,住家用,鋼筋混凝土加強磚造,24.348225,無,900000,11182,,無車位,0,0,"親友間之買賣,權利人2人"
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉民有四街31~60號,房地(土地+建物),23.837,1080619,108,691223,69,39,透天厝,住家用,鋼筋混凝土加強磚造,24.684,無,3000000,36765,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉復興路163巷1~30號,房地(土地+建物),43.56,1080621,108,610101,61,47,透天厝,住家用,見其他登記事項,27.0556,無,5100000,57021,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉華興街148巷7弄1~30號,房地(土地+建物),28.1325,1080618,108,700623,70,38,透天厝,住家用,鋼筋混凝土加強磚造,28.1688,無,2000000,21478,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉民族路58巷1~30號,房地(土地+建物),25.86375,1080614,108,1070122,107,1,透天厝,住家用,鋼筋混凝土造,60.0402,無,10800000,54414,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉民生路61~90號,房地(土地+建物),31.61125,1080525,108,1070122,107,1,透天厝,住家用,鋼筋混凝土造,61.035425,無,12600000,62447,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉北埔路109巷31~60號,房地(土地+建物),32.67,1080621,108,1080119,108,0.5,透天厝,住家用,鋼筋混凝土造,68.33475,無,12000000,53121,,無車位,0,0,
花蓮縣新城鄉,花蓮縣,新城鄉,新城鄉復興路325巷1~30號,房地(土地+建物),41.058325,1080602,108,1050112,105,3,透天厝,住家用,鋼筋混凝土造,82.071275,無,13450000,49574,,無車位,0,0,
花蓮縣瑞穗鄉,花蓮縣,瑞穗鄉,瑞穗鄉溫泉路一段121~150號,房地(土地+建物),36.6025,1080613,108,700907,70,38,透天厝,住商用,鋼筋混凝土加強磚造,36.0822,無,6300000,52817,,無車位,0,0,含增建或未登記建物。;含增建
花蓮縣壽豐鄉,花蓮縣,壽豐鄉,壽豐鄉志學新?91~120號,房地(土地+建物)+車位,16.0446,1080629,108,880520,88,20,公寓,住家用,鋼筋混凝土造,46.237125,有,2800000,18319,一樓平面,有車位,13.4,0,
花蓮縣壽豐鄉,花蓮縣,壽豐鄉,壽豐鄉東安街9巷1~30號,房地(土地+建物),126.1425,1080616,108,1050106,105,3,透天厝,住家用,鋼筋混凝土造,101.878975,無,12000000,35631,,無車位,0,0,
花蓮縣鳳林鎮,花蓮縣,鳳林鎮,鳳林鎮中正路一段301~330號,房地(土地+建物),29.645,1080627,108,700830,70,38,透天厝,住商用,鋼筋混凝土造,37.978875,無,1350000,10753,,無車位,0,0,親友關係間之交易
花蓮縣鳳林鎮,花蓮縣,鳳林鎮,鳳林鎮中正路二段181~210號,房地(土地+建物),38.4175,1080127,108,760724,76,32,透天厝,住商用,鋼筋混凝土加強磚造,67.17315,無,7200000,32424,,無車位,0,0,含頂樓加蓋
花蓮縣鳳林鎮,花蓮縣,鳳林鎮,鳳林鎮中正路一段301~330號,房地(土地+建物),29.645,1080603,108,850816,85,23,透天厝,住商用,鋼筋混凝土造,77.76065,無,4900000,19062,,無車位,0,0,
金門縣金城鎮,金門縣,金城鎮,金城鎮珠山31~60號,房地(土地+建物),305.39795,1080604,108,920929,92,16,透天厝,住家用,鋼筋混凝土造,13.09825,無,600000,13857,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
金門縣金城鎮,金門縣,金城鎮,金城鎮賢安里浴井31~60號,房地(土地+建物),11.97295,1080708,108,1060807,106,2,公寓,見其他登記事項,鋼筋混凝土造,21.58035,無,4500000,63078,,無車位,0,0,
金門縣金城鎮,金門縣,金城鎮,金城鎮浴井31~60號,房地(土地+建物),13.010525,1080508,108,1060807,106,2,公寓,見其他登記事項,鋼筋混凝土造,23.25015,無,4700000,61150,,無車位,0,0,
金門縣金城鎮,金門縣,金城鎮,金城鎮浴井31~60號,房地(土地+建物),13.010525,1080624,108,1060807,106,2,公寓,見其他登記事項,鋼筋混凝土造,23.25015,無,4600000,59849,,無車位,0,0,
金門縣金城鎮,金門縣,金城鎮,金城鎮小古崗31~60號,房地(土地+建物),15.363975,1080628,108,1071127,107,1,公寓,見其他登記事項,鋼筋混凝土造,25.9303,無,5100000,59496,,無車位,0,0,
金門縣金城鎮,金門縣,金城鎮,金城鎮賢聚31~60號,房地(土地+建物),15.019125,1080703,108,1070213,107,1,華廈,見其他登記事項,鋼筋混凝土造,31.09095,無,6500000,63242,,無車位,0,0,
金門縣金湖鎮,金門縣,金湖鎮,金湖鎮新頭301~330號,房地(土地+建物)+車位,34.959925,1080612,108,1070928,107,1,透天厝,見其他登記事項,鋼筋混凝土造,65.470075,無,12980000,56705,坡道平面,有車位,13.98,1500000,土地及建物分次登記案件。前案土地登記收件字號：;
金門縣金湖鎮,金門縣,金湖鎮,金湖鎮新頭301~330號,房地(土地+建物)+車位,35.36225,1080612,108,1070928,107,1,透天厝,見其他登記事項,鋼筋混凝土造,66.913,無,11999070,55010,坡道平面,有車位,13.98,600000,土地及建物分次登記案件。前案土地登記收件字號：;
金門縣金湖鎮,金門縣,金湖鎮,金湖鎮新頭301~330號,房地(土地+建物)+車位,39.781775,1080612,108,1070928,107,1,透天厝,見其他登記事項,鋼筋混凝土造,73.79185,無,14416400,57473,坡道平面,有車位,13.98,1200000,土地及建物分次登記案件。前案土地登記收件字號：;
